anime_id,name,genre,rating
29985,kamen no marionette-tachi,Dementia,6.75
13769,kamen no ninja akakage,"Action, Fantasy",6.89
34292,kamigami no ki,,4.33
19993,kaminari boy pikkaribee★,"Adventure, Comedy, Kids",6.2
13817,kamiusagi rope,"Comedy, Slice of Life",6.0
30154,kamiusagi rope (ona),"Comedy, Slice of Life",6.0
13819,kamiusagi rope 2,"Comedy, Slice of Life",5.41
30149,kamiusagi rope 2 specials,"Comedy, Slice of Life",3.67
30150,kamiusagi rope 3,"Comedy, Slice of Life",4.67
13831,kamiusagi rope 3 (ona),"Comedy, Slice of Life",5.76
13823,kamiusagi rope movie episode 0,"Comedy, Slice of Life",4.92
30148,kamiusagi rope specials,"Comedy, Slice of Life",4.5
13821,"kamiusagi rope tsuka, natsuyasumi rasuichi tte maji ssuka!?","Adventure, Comedy, Slice of Life",5.58
13825,kamiusagi rope x au collaboration,"Comedy, Slice of Life",5.2
13827,kamiusagi rope x panasonic collaboration,"Comedy, Slice of Life",5.79
30151,kamiusagi rope: warau asa ni wa fukuraitaru tte maji ssuka!?,"Comedy, Slice of Life",6.25
32568,kamiwaza wanda,"Kids, Sci-Fi",5.29
33177,kamotori gonbee,Kids,3.89
24977,kana kana kazoku,Comedy,5.11
31604,kana kana kazoku shorts: naru haya kakusan kibou,Comedy,4.38
30442,kana kana kazoku x himitsukessha taka no tsume collaboration film,Comedy,4.45
31605,kana kana kazoku: kakusan mare bo ! 1-wa-5-wa oo matome koukai… ka na?,Comedy,5.11
31603,kana kana kazoku: rika in wonderland,Comedy,4.25
30443,kana kana kazoku: shinnen no goaisatsu,Comedy,3.74
30444,kana kana kazoku: stop rubella,Comedy,4.14
30743,kanagatari. kanabakari.: kanadian families,Slice of Life,6.36
24049,kanai,Mecha,4.12
30167,kanashiki mongoose,"Kids, Music",3.36
21913,kanbee-kun ga yuku,"Comedy, Historical, Kids",4.76
31418,kancolle movie,"Action, Military, School, Sci-Fi, Slice of Life",7.69
26333,kaneko misuzu: yasashisa no fuukei,"Drama, Kids",5.25
18583,kangetsu ittou: akuryou kiri,"Action, Martial Arts, Samurai",5.23
29551,kanimanji engi,Fantasy,4.79
17217,kankara sanshin,"Drama, Historical",8.0
30435,kankou taisen saitama: sakuya no tatakai,,4.24
23727,kansuke-san to fushigi na jitensha,"Fantasy, Kids",5.5
23639,kappa kawatarou,"Kids, Supernatural",4.85
9584,kappa no sanpei,"Adventure, Kids, Supernatural",6.11
29491,kappa no suribachi,"Fantasy, Kids",5.0
31506,kappa no ude,,4.46
20123,kappamaki,"Comedy, Slice of Life",5.43
8065,karakuri kengou den musashi lord,"Action, Adventure, Mecha",6.37
5140,karaoke senshi mike-tarou,"Kids, Music",7.05
27841,karasu no panya-san/dorobou gakkou,Kids,5.67
29489,karasu no puuta,Kids,8.0
7479,karate baka ichidai,"Historical, Martial Arts, Sports",7.35
29361,kareshi wa hammerhead shark,"Comedy, Kids, Slice of Life",3.78
20127,kariage-kun,"Comedy, Seinen, Slice of Life",6.5
9371,karl to fushigi na tou,Kids,5.14
29661,karma,Dementia,4.49
28571,karugamo oyako no hi no youjin,"Drama, Kids",5.67
6366,karuizawa syndrome,"Action, Comedy, Drama, Slice of Life",6.27
32623,kasa jizou,"Fantasy, Historical",4.43
28361,kaseifu ga ita.,"Comedy, Shoujo, Slice of Life",4.55
24047,kaseki dorobou to kyouryuuseki,"Adventure, Kids",5.59
31926,kashikokimono,Music,4.93
27721,kasumin,"Fantasy, Kids",6.64
27723,kasumin 2nd season,"Fantasy, Kids",6.36
14039,katayoku no khronos gear,"Action, Sci-Fi",7.75
29966,katsuobushi dayo jinsei wa,"Kids, Music",4.28
21101,katta-kun monogatari,"Adventure, Kids",5.0
9832,katte ni shirokuma,Comedy,6.04
22111,kattobase! dreamers: carp tanjou monogatari,Sports,5.2
10797,kayoe! chuugaku,"Comedy, School",6.77
26229,kaze no tabibito,"Drama, Kids",6.33
32832,kaze no you ni,"Drama, Slice of Life",6.14
24681,kazoku robinson hyouryuuki: fushigi na shima no flone specials,"Adventure, Drama, Historical, Slice of Life",6.24
20143,kazu and yasu hero tanjou,"Drama, Sports",6.67
28691,kemurigusa monogatari,,7.33
29433,ken to kaijuu,"Fantasy, Kids, Magic",5.67
32420,ken-chan,"Kids, Music",4.75
21099,kenji no trunk,"Fantasy, Kids",6.1
29453,kenka no ato wa,"Kids, Music, Romance",5.17
27837,kenritsu umisora koukou yakyuubu-in yamashita tarou-kun,Sports,5.67
17339,kentauros no densetsu,"Action, Drama",5.58
19515,kentoushi,"Seinen, Sports",6.25
22573,kero kero keroppi no aladdin to mahou no lamp,"Fantasy, Kids",5.91
22641,kero kero keroppi no bikkuri! obakeyashiki,"Kids, Supernatural",5.54
17985,kero kero keroppi no boku-tachi no takaramono,"Fantasy, Kids",6.5
18087,kero kero keroppi no bouken: pink no kinoko,"Fantasy, Kids",6.15
17983,kero kero keroppi no christmas eve no okurimono,"Fantasy, Kids",6.1
22625,kero kero keroppi no dai bouken,"Adventure, Fantasy, Kids",6.0
17489,kero kero keroppi no daibouken: fushigi na mame no ki,"Adventure, Comedy, Kids",6.11
22605,kero kero keroppi no ganbare! keroppooz,"Fantasy, Kids, Sports",6.0
15663,kero kero keroppi no gulliver no bouken,"Adventure, Fantasy, Kids",6.21
22615,kero kero keroppi no kero kero house no himitsu,"Fantasy, Kids",6.84
22643,kero kero keroppi no kyouryuu ga deta,"Fantasy, Kids",6.1
22653,kero kero keroppi no mitsubachi daisoudou,"Fantasy, Kids",6.17
17987,kero kero keroppi no robin hood,"Fantasy, Kids",6.49
22649,kero kero keroppi no sanjuushi,"Fantasy, Kids",6.3
22647,kero kero keroppi no sora tobu yume no fune,"Fantasy, Kids",6.62
22645,kero kero keroppi no sora wo tobetara,"Adventure, Kids",6.45
22637,kero kero keroppi no tomodachi ni narou yo,"Fantasy, Kids",5.92
22639,kero kero keroppi no tomodachi wa mahoutsukai,"Kids, Magic",5.73
22619,kero kero keroppi no tomodachitte ii na,Kids,6.31
22613,kero kero keroppi no yowamushi-ouji no daibouken,"Adventure, Fantasy, Kids",6.21
22651,kero kero keroppi: hasunoue town kiki ippatsu!,"Fantasy, Kids",6.62
8244,keshikasu-kun,"Comedy, Kids",4.63
8353,ketsuinu,Comedy,5.04
29679,ki renka,"Demons, Drama",4.13
10237,ki-fighter taerang,"Adventure, Kids",5.92
28965,kibun wa uaa jitsuzai ol kouza,"Comedy, Seinen",5.83
3870,kick no oni,"Shounen, Sports",7.25
19683,kick no oni (1971),"Shounen, Sports",4.78
7525,kick off 2002,Sports,6.5
26139,kie saranu kizuato: hi no umi osaka,"Historical, Kids",8.67
5928,kigyou senshi yamazaki: long distance call,"Drama, Sci-Fi, Seinen",5.92
26225,"kii-chan watashi, umarete kite yokatta!","Drama, Kids",7.25
23085,kikansha sensei,"Comedy, School, Slice of Life",6.67
8492,kikansha yaemon,"Fantasy, Kids",5.64
8494,kikansha yaemon: d51 no daibouken,"Fantasy, Kids",5.31
9292,kiki to lala no aoi tori,Kids,6.12
29247,kiki to lala no habatake! pegasus,"Kids, Magic",5.65
17977,kiki to lala no hakuchouza no ohimesama,Kids,5.0
17483,kiki to lala no hansel to gretel,Kids,4.0
17981,kiki to lala no hoshi no dance shoes,"Kids, Music",4.75
29249,kiki to lala no mamatte suteki!,"Kids, Magic",5.43
17485,kiki to lala no ohimesama ni naritai,Kids,5.65
17979,kiki to lala no papa to mama ni aitai,Kids,4.88
8883,kikou heidan j-phoenix: pf lips shoutai,"Comedy, Mecha",5.61
5192,kiku-chan to ookami,"Adventure, Historical",6.35
21749,kimama ni idol,Music,6.19
22595,kimezou no kimarimonku ja kimaranee.,Comedy,4.91
22597,kimezou no kimarimonku ja kimaranee. featuring sabu-otoko,Comedy,5.0
30976,kiminari dousuru? yuukai itazura: sarenai tame ni,"Drama, Kids",7.0
34233,kimoshiba,Comedy,7.0
19941,kimu no juujika,"Drama, Historical",7.5
19995,king kong: 001/7 tom thumb,"Adventure, Sci-Fi",5.0
32989,king of prism by pretty rhythm short anime,"Comedy, Fantasy, Music",5.78
33034,kiniro mosaic: pretty days,"Comedy, School, Slice of Life",7.23
26231,kiniro no kujira,"Drama, Kids",5.67
29555,kinken chochiku shiobara tasuke,Historical,4.21
3277,kinnikuman: haresugata! seigi choujin,"Action, Comedy, Shounen, Sports",6.3
3275,kinnikuman: seigi choujin vs. kodai choujin,"Action, Comedy, Shounen, Sports",6.44
3279,kinnikuman: seigi choujin vs. senshi choujin,"Action, Comedy, Shounen, Sports",6.22
6012,kinpatsu no jeanie,"Drama, Historical",6.53
10759,kintarou,Drama,5.93
31071,"kinyoru, abe reiji: heikinteki na salaryman no ijou na nichijou",Comedy,4.14
32408,"kinyoru, abe reiji: heikinteki na salaryman no ijou na nichijou (ona)","Cars, Comedy",4.31
32448,kirin ashita no calendar,"Historical, Kids",6.43
23349,kirin monoshiri yakata,Kids,5.56
30079,kirin no otenki mama-san,Fantasy,3.53
33858,kissaten soudou,Comedy,3.46
32693,kitakaze to taiyou,Kids,4.56
28035,kitsune no home run ou,"Kids, Sports",4.16
26233,kitsune no kan chigai,"Drama, Kids",5.67
26327,kitsune to budou,"Drama, Kids",5.8
30407,kitsutsuki: the ten hole stories,Dementia,4.53
29549,kitty to daniel no odoru santa-san no himitsu,"Fantasy, Kids",6.2
29543,kitty to daniel no suteki na christmas,Kids,6.4
22499,kitty to mimmy no happy birthday,"Fantasy, Kids",6.54
33915,kitty-chan wo sagase! toyama-shi stamp rally,Comedy,4.25
34286,kiyakiya,Psychological,5.67
25061,kizu darake no tenshi-tachi,"Comedy, Ecchi, Parody, Seinen",5.38
34120,kizuna (ona),Drama,5.13
31000,kizuna: ningen no uta part 2,"Drama, Kids",7.0
18321,kkomaeosa ttori,"Action, Adventure, Drama, Fantasy, Historical, Magic, Shounen",4.5
18301,kkureogi balmyeongwang,"Action, Mecha, Sci-Fi, Shounen",3.5
30048,kkurukkuruwa chingudeul,"Adventure, Comedy, Kids, Slice of Life",4.2
23637,kobito to ao mushi,"Kids, Music",6.43
19585,kobo-chan,"Comedy, Kids, Slice of Life",6.72
22511,kobutori,"Comedy, Demons",5.38
29920,kobutori (1957),,4.75
34503,kochinpa! dainiki,Comedy,3.4
33877,kochira katsushikaku kameari kouenmae hashutsujo: hashire! ryoutsu-shiki chinchin densha,"Comedy, Police",7.0
33874,kochira katsushikaku kameari kouenmae hashutsujo: maguro no notta keikan,"Comedy, Police",6.96
33882,kochira katsushikaku kameari kouenmae hashutsujo: mezase! kameari superstar!! ryoutsu-shiki aidoru h,"Comedy, Police",7.0
33880,kochira katsushikaku kameari kouenmae hashutsujo: ryou-san no sushi kuinee! - choujyou maguro taiket,"Comedy, Police",6.64
33876,kochira katsushikaku kameari kouenmae hashutsujo: ryou-san to chyuuken rakkii monogatari - kameari d,"Comedy, Police",7.29
33878,"kochira katsushikaku kameari kouenmae hashutsujo: ryoutsu no asakusa rinyuuaru daisakusen!! - aa, om","Comedy, Police",7.05
33875,kochira katsushikaku kameari kouenmae hashutsujo: ryoutsu vs. nakimushi aidoru!? nihon ikkai dai-sug,"Comedy, Police",6.95
33879,kochira katsushikaku kameari kouenmae hashutsujo: shiiron tankentai! sumidagawa no chikai - omoide n,"Comedy, Police",7.2
33454,kochira katsushikaku kameari kouenmae hashutsujo: the final - ryoutsu kakichi saigo no hi,"Comedy, Police, Shounen, Slice of Life",7.77
33881,kochira katsushikaku kameari kouenmae hashutsujo: washi to ore!? - bokura wa asakusa shounen tanteid,"Comedy, Police",7.18
30235,kochira tamago outou negaimasu,"Comedy, School",4.5
32430,kodanuki ponpo,"Kids, Music",4.86
26091,koe wo kikasete,"Drama, Kids",8.33
26345,kogitsune no okurimono,"Drama, Fantasy, Kids",6.5
28569,kogitsune no shouboutai,"Drama, Fantasy, Kids",6.67
6261,koguma no misha,"Adventure, Comedy, Drama, Kids",6.42
24489,koha ginjiro,"Action, Drama, School, Shounen",5.6
24775,koishite!! namashi-chan,"Kids, Slice of Life",6.14
31587,kojin toshi,Dementia,3.79
30968,kokoro no catchball,"Kids, Sports",7.33
28047,kokoro no chikara,"Adventure, Historical, Romance",4.49
26293,kokoro no hanataba,Kids,7.5
26109,kokoro no koukyougaku,"Drama, Kids",6.33
26117,kokoroya,"Kids, Psychological, Sci-Fi",8.0
32759,kokuen,"Drama, Music",4.52
23829,komatsu sakyo anime gekijou,"Comedy, Parody, Sci-Fi, Space",5.17
29738,konchuu monogatari tentoumu chu! to mitsubachi hatsu chu!,Music,5.47
16263,konchuu tsurezuregusa,"Kids, Slice of Life",5.8
30129,konna ko iru kana,Kids,4.0
24073,konna watashitachi ga nariyuki de heroine ni natta kekka www,"Comedy, Fantasy",5.5
27519,konna watashitachi ga nariyuki de heroine ni natta kekka www (tv),"Comedy, Fantasy",5.53
28885,konna watashitachi ga nariyuki de heroine ni natta kekka www (tv): heroine kentei,"Comedy, Fantasy",4.78
30212,kono mayonnaise wa yuru sugiru,Dementia,4.25
15227,kono sekai no katasumi ni,"Drama, Historical",8.14
12981,kono shihai kara no sotsugyou: ozaki yutaka,"Historical, Slice of Life",5.63
26095,kono sora no shita de,"Drama, Kids",6.33
10335,konpeki no kantai: sourai kaihatsu monogatari,"Historical, Military",6.45
17599,konpora kid,"Comedy, Kids, Sci-Fi",5.75
25921,koori no kuni no misuke,"Adventure, Kids",6.0
18081,koro koro kuririn no inaka no nezumi tokai no nezumi,"Fantasy, Kids",5.65
10564,korogashi ryouta,"Action, Comedy, Seinen",5.9
29745,korokoro animal,Kids,6.0
29759,korokoro animal 2,Kids,4.67
23733,kosys! kochira keihime tetsudou: kouhou system-ka,"Comedy, Slice of Life",4.6
33854,kosys! lite: tsuyoku suishou bansaku no sunglasses - password tsukai-mawashi no jutsu,"Comedy, Slice of Life",5.4
7189,kotatsu neko,Comedy,5.07
8595,kotencotenco,"Adventure, Comedy, Fantasy, Kids, Magic",6.18
33123,koto nakare hero gingerman,Comedy,3.8
31239,kotori samba,"Comedy, Music",6.75
33226,kotowaza gundam-san,"Comedy, Mecha, Parody",6.13
20117,kotowaza house,"Comedy, Slice of Life",5.63
2173,kouchuu ouja mushiking super battle movie: yami no kaizou kouchuu,"Adventure, Fantasy",5.94
17469,kouchuu ouja mushiking: greatest champion e no michi,"Adventure, Fantasy",5.47
24159,kougyou aika volley boys,"Comedy, School, Seinen, Sports",5.64
6571,koume-chan ga iku!,"Comedy, Romance, Slice of Life",5.9
23097,kousagi monogatari,"Comedy, Kids",6.2
17563,koutetsu no vendetta episode 0,"Action, Mecha, Military, Sci-Fi",6.09
32626,kozaru no buranko,Kids,4.95
33528,kubbe kort animasjon,Fantasy,5.64
33527,kubbe no ongakukai,"Fantasy, Music",4.62
24797,kubire 3 sisters,Comedy,3.0
19687,kuiba ii: dazhan yuan yang jie,"Action, Adventure, Fantasy, Kids",7.0
19781,kuiba iii: zhanshen jueqi,"Action, Adventure, Fantasy, Kids",6.82
28151,kujakuou: sengoku tensei,"Action, Demons, Historical, Supernatural",4.33
30176,kujira,Adventure,5.74
5886,kujira no josephina,"Adventure, Fantasy",6.53
9339,kuma no gakkou: jackie to katie,"Comedy, Kids",6.33
28119,kuma no minakuro to kouhei jiisan,"Drama, Kids",6.33
11197,kuma no puutarou,Comedy,6.3
23699,kumo ni noru,"Action, Seinen",5.18
28053,kumo no ito,Fantasy,5.8
26279,kumo no ito (ova),Fantasy,6.36
29718,kumo no ito (special),Drama,6.6
31007,kumori nochi hare,"Drama, Kids",6.33
34201,kuni-chan no ikka ranran,"Drama, Slice of Life",7.5
17669,kunimatsu-sama no otoridai,"Comedy, School, Sports",6.88
5809,kupu~!! mamegoma!,Kids,6.44
30395,kuripuri*kuripura,Comedy,3.2
31873,kuro,"Kids, Music",5.28
19135,kuroi ame ni utarete,"Drama, Historical",6.25
29603,kurokan,Sports,6.64
26043,kurumiwari ningyou (2014),"Drama, Fantasy, Romance",7.0
17749,kuruneko: kurunekobin,"Comedy, Slice of Life",6.71
17753,kuruneko: nyaalock holmes no bouken,"Comedy, Slice of Life",6.7
33348,kushimitama samurai,"Action, Adventure, Drama, Historical, Samurai",5.67
22465,kutsudaru.,"Fantasy, Kids, School, Slice of Life",6.03
33115,kutsuya to kobito,"Fantasy, Kids",5.06
18773,kuwagata tsumami,Comedy,6.5
28109,kuzuryuugawa to shounen,"Drama, Historical",7.75
19325,kwaegeol longman narongi,"Adventure, Kids",7.43
17439,kyojin no hoshi (movie),"Drama, Sports",6.13
17441,kyojin no hoshi: chizome no kesshousen,"Drama, Sports",6.25
17445,kyojin no hoshi: dai league ball,"Drama, Sports",5.86
17443,kyojin no hoshi: ike ike hyuuma,"Drama, Sports",6.57
17447,kyojin no hoshi: shukumei no taiketsu,"Drama, Sports",4.75
28579,kyoro-chan no jishin youjin hi no youjin,"Drama, Fantasy, Kids",6.88
20603,kyoufu no kyou-chan,"Comedy, Parody",4.58
17615,kyoufu shinbun,"Horror, Shounen",5.38
31539,kyoufu! zombie neko,Comedy,5.71
28067,kyouryoku boukuusen,"Action, Historical, Military",3.57
29493,kyouryou pikora,"Adventure, Kids",3.93
7681,kyouryuu wakusei,"Adventure, Fantasy, Historical, Sci-Fi",6.5
27847,kyoushitsu wa obake ga ippai/boku wa yuusha da zo,"Fantasy, Kids, Supernatural",6.5
17673,kyubi no kitsune to tobimaru (sesshoseki),"Demons, Fantasy",7.0
27393,kyuumei senshi nanosaver,"Adventure, Shounen",5.75
30066,l/r: licensed by royal special,"Action, Adventure, Mystery, Police",6.36
6206,la vilaine lulu,Comedy,4.5
9947,lan mao,"Adventure, Comedy",6.04
30098,lao fu zi fan dou zhen tan,"Comedy, Seinen",5.94
30096,lao fu zi shui hu chuan,"Comedy, Historical, Seinen",6.71
30099,lao fu zi zhi xiao shui hu chuan qi,"Comedy, Seinen",6.15
31673,larva 2nd season,Comedy,7.05
31674,larva 3rd season,Comedy,7.09
29712,learn to love,Dementia,5.5
23597,legend of basara: shinbashi theater,Comedy,6.31
30343,legend of the moles: the frozen horror,"Adventure, Fantasy, Kids",6.0
30349,legend of the moles: the treasure of scylla,"Adventure, Fantasy, Kids",7.2
6065,lemon angel yj-ban,"Romance, School",5.71
29003,lena lena,Slice of Life,5.33
31054,"letchu, getchu, saru getchu",Comedy,5.05
32310,"letchu, getchu, saru getchu episode 0",Comedy,3.52
22421,licca-chan to mahou no kuni,"Fantasy, Kids",4.38
33782,life!,"Comedy, Slice of Life",5.25
16820,lightning atom,"Action, Kids, Super Power",5.11
32784,lina poe poe,Music,3.93
18155,linetown,Comedy,6.18
13177,little charo,Slice of Life,6.57
13179,little charo 2,Slice of Life,6.3
13465,little charo: touhoku-hen,Kids,6.25
25027,"little polar bear: shirokuma-kun, doko e?","Adventure, Fantasy, Kids",6.56
25029,"little polar bear: shirokuma-kun, fune ni noru","Adventure, Fantasy, Kids",5.78
28097,little twins,"Adventure, Kids",6.0
28099,little twins: bokura no natsu ga tondeiku,"Adventure, Kids",6.71
29421,liv and bell,"Adventure, Kids",6.5
17102,lolling seutajeu,"Kids, Sports",5.6
17104,lolling seutajeu (movie),"Kids, Sports",6.0
32823,long zai na li,"Adventure, Comedy",7.5
31493,lord of vermillion iii special anime movie,"Action, Adventure, Fantasy",5.39
32844,love will find the way back home,Music,4.89
23901,lovely movie: itoshi no muco season 2,Slice of Life,5.58
23899,lovely movie: itoshi no muco specials,Slice of Life,4.67
31205,lulin da maoxian,"Adventure, Fantasy",6.5
33443,luo xiao hei zhan ji,"Comedy, Supernatural",7.4
31984,lupin shanshei pilot,"Comedy, Parody",5.5
33755,ma shen,"Drama, Game",6.0
7500,maabou no shounen koukuu tsuwamono,Historical,5.88
30055,mabeob chunjamun: daemawangui buhwaleul magala,,4.6
30057,mabeobsaui adeul koli,"Adventure, Comedy, Fantasy",4.2
27965,maboroshi mabo-chan,"Adventure, Fantasy, Kids",6.0
4905,mach girl,"Cars, Comedy",5.47
19971,machi ichiban no kechinbou,"Drama, Historical, Music, Supernatural",5.61
16131,machine robo: butchigiri battle hackers,"Action, Mecha, Sci-Fi",6.22
6577,"machine robo: leina, the legend of wolf blade","Action, Martial Arts, Mecha, Super Power",6.25
30673,made in japan,Comedy,4.43
30873,madou king granzort: nonstop rabi,"Action, Comedy, Fantasy, Magic, Mecha, Sci-Fi, Shounen",6.71
3828,maegami tarou,Adventure,6.08
31463,"maemilggot, unsu joeun nal, geurigo bombom","Drama, Slice of Life",5.5
15915,magical hat,"Adventure, Comedy, Fantasy, Kids",5.3
33907,magical music train,Music,3.53
28559,magical puuta no hi asobi wa abunai yo,"Drama, Kids, Magic",6.2
15407,magical suite prism nana,Magic,7.93
22827,magical★taruruuto-kun movie,"Adventure, Comedy, Ecchi, Fantasy, Magic, School",6.0
22981,magical★taruruuto-kun: moeru! yuujou no mahou taisen,"Adventure, Comedy, Ecchi, Fantasy, Magic, School",6.6
22979,magical★taruruuto-kun: sukisuki takoyaki!,"Adventure, Comedy, Ecchi, Fantasy, Magic, School",6.5
5151,mahjong hishouden: naki no ryuu,"Action, Drama, Game, Seinen",6.39
23129,mahou no princess minky momo: hitomi no seiza - minky momo song special,"Magic, Music, Shoujo",5.49
30298,mahou no princess minky momo: yume wo dakishimete specials,"Magic, Shoujo",6.0
33358,mahou no star magical emi: finale! finale!,"Comedy, Magic, Shoujo",6.0
32257,mahou no tenshi creamy mami no otogibanashi,"Fantasy, Magic, Shoujo",5.05
32259,mahou no tenshi creamy mami: perfect memory,"Parody, Shoujo, Slice of Life",5.0
22239,mahou no yousei persia pilot,Magic,5.09
8495,mahoutsukai haley no speed story,"Fantasy, Kids, Magic",6.06
33183,mahoutsukai precure! movie,"Action, Fantasy, Magic, School, Shoujo, Slice of Life",7.71
20499,maji,"Drama, Shounen",6.17
30094,majin sentai death ranger: ubawareta pudding!,"Action, Comedy",3.79
8889,majo demo steady,"Comedy, Ecchi, Magic, Romance",5.45
9818,mak dau boloyao wongzi,Comedy,7.18
30051,mak dau dang dang ban wo xin,Comedy,6.11
9817,mak dau goo si,Comedy,7.02
30052,mak dau wo he wo mama,Comedy,6.25
9819,mak dau xiang dang dang,Comedy,6.81
28577,makehen de! roku-nen san-kumi no hanshin daishinsai,"Drama, Historical, Kids",8.0
31008,makeruna! senta: sayonara ijime mushi,"Drama, Kids",6.0
25073,makiba no shoujo katori specials,"Adventure, Drama, Historical, Slice of Life",6.5
20229,makkuro na obentou,"Drama, Historical",7.67
32224,mako-chan no koutsuu anzen,"Drama, Kids",3.77
8372,makoto-chan,Comedy,5.41
28989,maku,Dementia,6.18
29782,malay oki kaisen,"Historical, Military",4.21
30906,malta no bouken,"Kids, Slice of Life",5.33
26087,mama ohanashi kikasete,"Fantasy, Kids",7.4
33551,mameshi-pamyu-pamyu,"Comedy, Parody",5.26
33552,mameshiba bangai-hen,"Comedy, Music",5.62
33542,mameshiba gakuen,"Comedy, School",5.13
33705,mameshiba the dvd green pea-shiba no kutsujoku,Comedy,5.5
33547,mameshiba x gaist crusher collab cm,"Comedy, Fantasy, Parody",5.08
12185,mameushi-kun,"Comedy, Fantasy, Kids",6.56
30930,mameushi-kun no koutsuu anzen,"Drama, Kids",6.0
11525,mamimume★mogacho,Kids,6.55
24019,manabu no natsuyasumi,"Fantasy, Kids",4.75
16994,mandalaya no ryouta: kukidani onsen enshou soudou tan,"Comedy, Ecchi, Seinen",5.06
23763,manga aesop monogatari,"Adventure, Fantasy, Kids",5.87
3180,manga aesop monogatari (tv),"Comedy, Fantasy, Kids",6.5
10136,manga doushite monogatari,"Adventure, Comedy, Kids",6.67
30139,manga doushite monogatari ova,"Adventure, Comedy, Kids",5.44
10135,manga hajimete monogatari,"Adventure, Comedy, Historical",6.36
30107,manga hajimete monogatari ova,"Adventure, Comedy, Historical",5.8
10138,manga hajimete omoshiro juku,"Adventure, Kids",6.68
30312,manga hajimete omoshiro juku ova,"Adventure, Kids",6.11
20241,manga hana no kakarichou,"Comedy, Seinen, Slice of Life",7.33
20183,manga ijin monogatari,Historical,6.87
23001,manga jinbutsushi,Historical,6.91
20231,manga kodomo bunko,"Drama, Fantasy, Kids",6.14
33300,manga kotowaja jiten,"Comedy, Historical",6.5
11829,manga mitokoumon,Historical,7.15
10137,manga naruhodo monogatari,"Adventure, Kids",6.74
30198,manga naruhodo monogatari ova,"Adventure, Kids",6.67
9856,manga nihon emaki,Historical,6.17
10709,manga nihon keizai nyuumon,Drama,6.67
11245,manga nihonshi,Historical,6.2
22509,manga nihonshi (nhk han),Historical,7.55
10282,manga nippon mukashibanashi,Historical,5.95
10285,manga nippon mukashibanashi (movie),Historical,6.05
24683,manzai taikouki,"Comedy, Historical, Seinen",5.14
28237,maplestory special,"Action, Comedy, Fantasy, Kids",5.46
5987,marin to yamato: fushigi na nichiyoubi,Kids,5.69
16784,marin x,"Action, Adventure, Mecha, Sci-Fi, Shounen",4.08
6942,marine snow no densetsu,Sci-Fi,6.32
10648,mars,"Action, Mecha, Sci-Fi, Shounen",6.0
19873,marude dameo,"Comedy, Sci-Fi, Shounen",6.2
29963,marude sekai,Music,3.93
16590,mashin eiyuuden wataru: soukaizan eiyuu densetsu,"Action, Adventure, Comedy, Fantasy, Mecha, Sci-Fi, Shounen",7.0
33383,mask masters,"Action, Adventure",8.0
32059,master of torque 3,"Action, Sci-Fi",4.83
30781,matsubara-kun,Comedy,4.59
33843,matsubara-kun: mackie e no ouen message,Comedy,3.38
27951,mattsu to yanma to moburi-san 2: suigun otakara to nazotoki no shimajima,"Fantasy, Magic",4.95
25301,maya no isshou,"Drama, Historical, Slice of Life",8.75
10239,mayutoro the toons,"Comedy, Fantasy, Kids",5.38
29719,maze maze wien,Dementia,5.9
8442,maze☆bakunetsu jikuu: tenpen kyoui no giant,"Adventure, Comedy, Fantasy, Mecha, Shounen",6.22
9821,mcdull and chinese culture,"Comedy, Historical",6.79
9820,"mcdull, the alumni",Comedy,6.38
11711,me wo samase toragorou,Kids,5.67
26221,mebae no ashita,"Drama, Kids",8.33
31009,mebuki,"Drama, Kids",7.0
16834,mecha robot corps 3,"Action, Adventure, Mecha, Shounen",4.31
9334,mecha☆afro-kun,Comedy,6.25
6727,mechakko dotakon,"Comedy, Sci-Fi",6.36
24259,mechano: scientific attack force,"Comedy, Dementia, Fantasy, Horror, Music, Parody",2.55
25267,megumi to taiyou ii: kajuu gummi tweet mystery - kieta sapphire roman no nazo,Mystery,4.94
25491,megumi to taiyou iii: kajuu gummi tweet fantasy - timeline world,Fantasy,4.94
25265,megumi to taiyou: kajuu gummi tweet love story,"Romance, Slice of Life",5.36
26271,meiji ishin wo tsukuriageta hitobito,"Drama, Historical, Kids, Samurai",5.0
33087,meiji tokyo renka movie: hanakagami no fantasia,"Fantasy, Harem, Historical, Romance, Shoujo",6.22
25085,meiken lassie specials,"Adventure, Slice of Life",6.38
33079,meikyoku to dai sakkyokka monogatari,"Historical, Music",7.25
4121,meimon! daisan yakyuubu,"Action, Shounen, Sports",6.44
30027,meisaku world,"Adventure, Fantasy, Historical, Kids, Magic, Supernatural",8.0
19705,meitantei hangyodon: kaitou ruzu arawaruno-kan,"Kids, Mystery",4.05
21447,meitantei rascal,"Adventure, Kids, Mystery",5.52
27559,mellow,"Comedy, School, Seinen",6.23
18311,meoteoldosa,"Action, Adventure, Fantasy, Magic, Shounen",5.89
18331,meoteoldosawa 108 yogoe,"Action, Adventure, Fantasy, Shounen",5.44
18329,meoteoldosawa ttomae,"Action, Adventure, Fantasy, Magic, Shounen",5.38
7616,michi,Drama,8.0
16586,michitekuru toki no mukou ni,"Adventure, Fantasy, Romance",6.9
3846,microid s,"Action, Sci-Fi",6.08
7751,midnight horror school,Comedy,6.9
